ts,P>1_mean,P>1_max,P>5_mean,P>5_max,P>10_mean,P>10_max,P>30_mean,P>30_max,P>50_mean,P>50_max,P>100_mean,P>100_max,E>0.8_mean,E>0.8_max,E>2.0_mean,E>2.0_max,speed,density,F10.7,група
2017-09-10 15:00:00,237.5,283.0,1.7608333333333333,2.51,0.6042500000000001,0.778,0.13649999999999998,0.193,0.07965833333333333,0.115,0.043541666666666666,0.0851,157083.33333333334,159000.0,11400.0,11700.0,518.0,0.3,100.0,тиха
2017-09-10 16:00:00,384.6666666666667,719.0,34.62166666666667,153.0,26.70958333333333,123.0,16.715999999999998,64.5,12.033258333333334,38.0,3.2711583333333336,8.99,154666.66666666666,158000.0,11525.0,11800.0,484.0,0.5,100.0,активна
2017-09-10 17:00:00,1238.0833333333333,1650.0,495.5,792.0,429.3333333333333,695.0,141.09166666666667,217.0,63.56666666666666,92.6,21.133333333333333,31.2,161166.66666666666,166000.0,11791.666666666666,12300.0,482.0,0.7,100.0,активна
2017-09-10 18:00:00,1937.5,2260.0,951.9166666666666,1150.0,834.75,1010.0,289.8333333333333,356.0,124.91666666666667,153.0,38.324999999999996,44.9,166416.66666666666,171000.0,11941.666666666666,12400.0,469.0,0.9,100.0,дуже активна
2017-09-10 19:00:00,1964.1666666666667,2180.0,813.75,1010.0,692.8333333333334,871.0,273.4166666666667,309.0,130.83333333333334,144.0,41.199999999999996,45.7,163500.0,173000.0,12708.333333333334,14200.0,526.0,0.6,100.0,активна
2017-09-10 20:00:00,1810.0,2050.0,734.6666666666666,838.0,612.4166666666666,680.0,256.5,275.0,130.08333333333334,141.0,40.90833333333333,45.7,153916.66666666666,158000.0,11591.666666666666,12400.0,537.0,1.3,100.0,активна
2017-09-10 21:00:00,2551.6666666666665,3170.0,990.5,1140.0,800.9166666666666,894.0,306.25,324.0,150.25,160.0,46.60833333333333,49.6,164333.33333333334,181000.0,14066.666666666666,17700.0,560.0,0.8,100.0,активна
2017-09-10 22:00:00,2770.0,3500.0,1415.0,1540.0,1019.9166666666666,1070.0,349.0833333333333,377.0,171.25,191.0,52.93333333333334,61.5,148000.0,167000.0,11500.0,14600.0,552.0,2.6,100.0,дуже активна
2017-09-10 23:00:00,3824.1666666666665,4140.0,1310.8333333333333,1410.0,952.25,988.0,338.5,351.0,162.83333333333334,169.0,47.675000000000004,49.2,168416.66666666666,178000.0,14800.0,17000.0,559.0,3.1,100.0,активна
2017-09-11 00:00:00,4891.666666666667,6400.0,1660.8333333333333,1920.0,1102.9166666666667,1230.0,366.1666666666667,398.0,172.33333333333334,185.0,48.85,51.7,144500.0,152000.0,11150.833333333334,13100.0,566.0,4.8,80.0,дуже активна
2017-09-11 01:00:00,3895.0,5350.0,1823.3333333333333,1960.0,1167.5,1230.0,387.0833333333333,399.0,180.83333333333334,185.0,50.041666666666664,51.2,104200.0,129000.0,6556.666666666667,9310.0,575.0,3.2,80.0,дуже активна
2017-09-11 02:00:00,3224.1666666666665,3480.0,1672.5,1760.0,1086.6666666666667,1110.0,376.9166666666667,384.0,177.75,180.0,48.1,49.3,98750.0,116000.0,5792.5,7060.0,564.0,4.0,80.0,дуже активна
2017-09-11 03:00:00,2970.8333333333335,3110.0,1616.6666666666667,1690.0,1080.8333333333333,1120.0,377.3333333333333,388.0,174.66666666666666,178.0,44.275,45.7,101900.0,109000.0,6407.5,6720.0,557.0,4.6,80.0,дуже активна
2017-09-11 04:00:00,2975.0,3540.0,1797.5,2030.0,1071.6666666666667,1100.0,363.6666666666667,372.0,167.58333333333334,171.0,41.425000000000004,42.9,77733.33333333333,92100.0,4571.666666666667,5870.0,556.0,3.6,80.0,дуже активна
2017-09-11 05:00:00,3726.6666666666665,4010.0,2120.8333333333335,2240.0,1144.1666666666667,1200.0,365.3333333333333,374.0,162.83333333333334,165.0,38.125,40.2,52458.333333333336,60200.0,3320.8333333333335,3680.0,556.0,4.3,80.0,дуже активна
2017-09-11 06:00:00,3605.8333333333335,3860.0,1993.3333333333333,2120.0,1114.1666666666667,1150.0,356.9166666666667,363.0,155.16666666666666,158.0,34.74166666666667,35.8,40491.666666666664,46800.0,2438.3333333333335,2760.0,558.0,4.5,80.0,дуже активна
2017-09-11 07:00:00,3469.1666666666665,3600.0,1903.3333333333333,1960.0,1082.5,1100.0,345.6666666666667,351.0,146.91666666666666,151.0,31.733333333333334,33.2,38700.0,46100.0,2655.8333333333335,3160.0,556.0,4.2,80.0,дуже активна
2017-09-11 08:00:00,3353.3333333333335,3570.0,1862.5,2000.0,1080.8333333333333,1150.0,338.4166666666667,348.0,140.08333333333334,143.0,28.958333333333332,30.7,37708.333333333336,52700.0,2734.1666666666665,3390.0,554.0,3.9,80.0,дуже активна
2017-09-11 09:00:00,4557.5,5140.0,2306.6666666666665,2480.0,1236.6666666666667,1270.0,347.0833333333333,355.0,135.83333333333334,139.0,26.675,27.4,39583.333333333336,47600.0,3219.1666666666665,3930.0,555.0,4.3,80.0,дуже активна
2017-09-11 10:00:00,5018.333333333333,5210.0,2265.0,2420.0,1190.8333333333333,1260.0,331.75,347.0,128.58333333333334,135.0,24.508333333333336,25.7,35016.666666666664,41600.0,2964.1666666666665,3260.0,556.0,5.2,80.0,дуже активна
2017-09-11 11:00:00,4955.833333333333,5350.0,2298.3333333333335,2460.0,1243.3333333333333,1330.0,337.8333333333333,354.0,126.5,130.0,22.925,23.4,26416.666666666668,28900.0,2613.3333333333335,2830.0,556.0,5.5,80.0,дуже активна
2017-09-11 12:00:00,4937.5,5120.0,2240.0,2400.0,1230.8333333333333,1330.0,327.75,352.0,118.91666666666667,127.0,20.650000000000002,21.7,31441.666666666668,34300.0,2619.1666666666665,2750.0,555.0,5.0,80.0,дуже активна
2017-09-11 13:00:00,4525.0,4860.0,2048.3333333333335,2130.0,1136.6666666666667,1170.0,303.8333333333333,314.0,109.33333333333333,112.0,18.633333333333333,19.8,42341.666666666664,52100.0,3062.5,3820.0,555.0,4.7,80.0,дуже активна
2017-09-11 14:00:00,4675.833333333333,5320.0,1936.6666666666667,2090.0,1086.6666666666667,1130.0,286.0,295.0,100.88333333333333,104.0,16.474999999999998,17.8,61983.333333333336,70700.0,4255.833333333333,5190.0,556.0,3.6,80.0,дуже активна
2017-09-11 15:00:00,3988.3333333333335,4270.0,1743.3333333333333,1840.0,1024.1666666666667,1060.0,264.1666666666667,275.0,91.39999999999999,95.7,14.533333333333333,15.5,79850.0,89900.0,5774.166666666667,6850.0,557.0,2.7,80.0,дуже активна
2017-09-11 16:00:00,3731.6666666666665,3890.0,1588.3333333333333,1640.0,954.0,989.0,242.33333333333334,255.0,83.77499999999999,88.7,13.408333333333333,14.2,99766.66666666667,106000.0,8503.333333333334,9670.0,556.0,2.5,80.0,активна
2017-09-11 17:00:00,4128.333333333333,4680.0,1530.0,1670.0,882.6666666666666,937.0,223.08333333333334,232.0,76.45833333333333,79.0,12.141666666666666,12.7,102566.66666666667,107000.0,9243.333333333334,10100.0,554.0,2.5,80.0,активна
2017-09-11 18:00:00,3978.3333333333335,4230.0,1152.5,1260.0,724.9166666666666,785.0,203.5,210.0,70.71666666666667,73.3,11.125,11.8,111000.0,122000.0,9992.5,11300.0,551.0,1.9,80.0,активна
2017-09-11 19:00:00,4061.6666666666665,4740.0,1020.0,1210.0,650.3333333333334,744.0,189.41666666666666,201.0,66.13333333333333,68.6,10.2125,10.6,120416.66666666667,128000.0,11358.333333333334,13200.0,550.0,1.8,80.0,активна
2017-09-11 20:00:00,3521.6666666666665,3830.0,933.0,1030.0,661.8333333333334,718.0,190.16666666666666,197.0,64.22500000000001,66.2,9.708333333333334,10.1,122416.66666666667,127000.0,11350.0,12100.0,547.0,1.5,80.0,активна
2017-09-11 21:00:00,3682.5,3790.0,1012.0,1090.0,693.75,713.0,176.83333333333334,183.0,58.63333333333333,60.9,8.995,9.42,126666.66666666667,132000.0,12916.666666666666,14100.0,547.0,1.9,80.0,активна
2017-09-11 22:00:00,3676.6666666666665,4060.0,1050.9166666666667,1240.0,675.25,715.0,167.75,171.0,55.03333333333333,56.3,8.314166666666667,8.75,120416.66666666667,128000.0,11553.333333333334,12700.0,539.0,1.6,80.0,активна
2017-09-11 23:00:00,3341.6666666666665,4090.0,1079.6666666666667,1250.0,675.5833333333334,708.0,161.33333333333334,163.0,51.949999999999996,52.7,7.802499999999999,8.07,107016.66666666667,116000.0,8718.333333333334,10200.0,533.0,1.2,80.0,активна
2017-09-12 00:00:00,3490.8333333333335,4000.0,986.25,1070.0,609.1666666666666,648.0,147.5,157.0,48.4,50.6,7.416666666666667,7.69,94733.33333333333,102000.0,6615.0,7470.0,492.0,1.8,76.0,активна
2017-09-12 01:00:00,3042.5,3480.0,935.0833333333334,967.0,562.9166666666666,591.0,137.5,143.0,45.55833333333334,47.4,6.900833333333334,7.3,79583.33333333333,97500.0,5068.333333333333,6680.0,471.0,2.8,76.0,активна
2017-09-12 02:00:00,2670.8333333333335,2820.0,905.4166666666666,923.0,526.8333333333334,536.0,127.16666666666667,130.0,42.49166666666667,44.1,6.4750000000000005,6.89,58416.666666666664,69000.0,3233.3333333333335,4050.0,457.0,4.3,76.0,активна
2017-09-12 03:00:00,2780.8333333333335,2870.0,926.5,949.0,505.3333333333333,525.0,118.5,123.0,39.35,40.8,5.951666666666667,6.1,47875.0,57400.0,2448.3333333333335,3000.0,455.0,5.0,76.0,активна
2017-09-12 04:00:00,2734.1666666666665,2810.0,872.4166666666666,913.0,463.3333333333333,485.0,109.08333333333333,113.0,36.333333333333336,37.6,5.536666666666666,5.7,30291.666666666668,37400.0,1441.6666666666667,1750.0,456.0,3.2,76.0,активна
2017-09-12 05:00:00,2603.3333333333335,2730.0,846.0833333333334,866.0,442.6666666666667,456.0,101.73333333333333,105.0,33.675000000000004,34.8,5.099166666666666,5.27,23358.333333333332,26900.0,1190.8333333333333,1390.0,453.0,4.2,76.0,активна
2017-09-12 06:00:00,2608.3333333333335,2730.0,798.6666666666666,837.0,410.25,430.0,93.75833333333333,98.7,30.84166666666667,32.3,4.695,4.98,23683.333333333332,27600.0,1154.25,1340.0,453.0,6.2,76.0,активна
2017-09-12 07:00:00,2617.5,2840.0,750.0,767.0,384.5833333333333,390.0,85.77499999999999,89.0,27.991666666666664,29.5,4.339166666666666,4.62,13666.666666666666,17200.0,801.5,967.0,460.0,4.6,76.0,активна
2017-09-12 08:00:00,2195.0,2460.0,664.9166666666666,753.0,346.3333333333333,394.0,74.66666666666667,81.1,23.8,25.9,3.66,3.99,24733.333333333332,44600.0,1258.3333333333333,2210.0,458.0,5.2,76.0,активна
2017-09-12 09:00:00,1862.5,2030.0,574.5833333333334,627.0,308.8333333333333,335.0,66.78333333333333,69.3,21.208333333333332,22.1,3.185833333333333,3.49,47000.0,56000.0,2223.3333333333335,2910.0,451.0,2.7,76.0,активна
2017-09-12 10:00:00,1673.3333333333333,1820.0,575.75,611.0,305.8333333333333,334.0,65.70833333333333,73.3,20.925,23.2,3.1633333333333336,3.59,37466.666666666664,40800.0,1666.6666666666667,1800.0,457.0,2.6,76.0,активна
2017-09-12 11:00:00,1589.1666666666667,1660.0,474.75,543.0,237.08333333333334,281.0,49.74166666666667,59.5,15.858333333333334,18.7,2.3991666666666664,2.64,38466.666666666664,49300.0,2992.5,5120.0,479.0,2.3,76.0,активна
2017-09-12 12:00:00,1572.5,1660.0,403.5833333333333,423.0,196.0,206.0,40.81666666666667,43.6,13.233333333333334,14.1,2.1166666666666667,2.23,43066.666666666664,49700.0,3875.8333333333335,4730.0,476.0,2.1,76.0,активна
2017-09-12 13:00:00,1444.1666666666667,1550.0,381.0,388.0,183.83333333333334,191.0,38.09166666666667,39.3,12.25,13.0,1.9216666666666666,2.09,47241.666666666664,51600.0,4080.8333333333335,4480.0,463.0,2.0,76.0,активна
2017-09-12 14:00:00,2600.0,3920.0,360.75,388.0,178.66666666666666,185.0,38.858333333333334,40.5,12.549999999999999,13.1,1.9833333333333334,2.08,62008.333333333336,81800.0,5761.666666666667,8290.0,459.0,2.2,76.0,активна
2017-09-12 15:00:00,2415.0,2760.0,289.75,320.0,164.25,169.0,37.4,39.0,12.025,12.6,1.8208333333333335,1.92,76975.0,81100.0,8009.166666666667,8550.0,457.0,2.0,76.0,активна
2017-09-12 16:00:00,2200.8333333333335,2410.0,268.5833333333333,284.0,160.75,163.0,34.983333333333334,36.3,11.275,11.6,1.7433333333333334,1.82,83133.33333333333,91700.0,9172.5,10500.0,462.0,2.7,76.0,активна
2017-09-12 17:00:00,2636.6666666666665,2810.0,300.25,328.0,166.75,177.0,34.68333333333333,35.6,11.15,11.6,1.7566666666666666,1.88,101416.66666666667,105000.0,12633.333333333334,13400.0,478.0,2.5,76.0,активна
2017-09-12 18:00:00,2810.8333333333335,2960.0,277.0,320.0,156.16666666666666,171.0,33.266666666666666,34.6,10.515833333333333,11.1,1.5858333333333334,1.72,97141.66666666667,102000.0,11900.0,12700.0,463.0,3.9,76.0,активна
2017-09-12 19:00:00,3374.1666666666665,4350.0,234.08333333333334,252.0,140.75,149.0,30.083333333333332,31.5,9.704166666666667,10.1,1.5775,1.73,109283.33333333333,115000.0,15150.0,16900.0,493.0,8.9,76.0,активна
2017-09-12 20:00:00,3862.5,4910.0,304.8333333333333,343.0,155.5,171.0,32.291666666666664,37.2,10.043333333333333,11.7,1.4261666666666668,1.59,92991.66666666667,115000.0,12282.5,17100.0,585.0,14.0,76.0,активна
2017-09-12 21:00:00,3404.1666666666665,4330.0,193.91666666666666,268.0,96.85000000000001,131.0,20.491666666666667,27.9,6.3525,9.01,0.8758333333333334,1.39,83750.0,103000.0,9969.166666666666,14800.0,614.0,12.0,76.0,активна
2017-09-12 22:00:00,3480.8333333333335,4300.0,159.0,171.0,80.60000000000001,87.9,17.433333333333334,18.8,5.396666666666667,5.9,0.6968333333333333,0.763,82566.66666666667,97800.0,8747.5,10700.0,608.0,12.6,76.0,активна
2017-09-12 23:00:00,2291.6666666666665,3600.0,159.58333333333334,166.0,79.95833333333333,83.0,16.558333333333334,17.6,5.055833333333333,5.47,0.6500833333333333,0.73,42218.333333333336,73800.0,3249.25,7470.0,620.0,9.3,76.0,активна
2017-09-13 00:00:00,1000.5,1260.0,145.41666666666666,154.0,70.3,75.5,14.433333333333332,15.9,4.480833333333333,4.89,0.6144999999999999,0.689,5176.666666666667,7850.0,275.75,379.0,614.0,7.2,75.0,активна
2017-09-13 01:00:00,857.6666666666666,1040.0,160.0,168.0,79.075,83.5,16.333333333333332,17.3,4.895,5.17,0.59175,0.663,4305.833333333333,5620.0,291.5833333333333,354.0,581.0,5.7,75.0,активна
2017-09-13 02:00:00,561.8333333333334,651.0,152.41666666666666,155.0,74.77499999999999,76.5,15.733333333333334,16.1,4.829166666666667,5.06,0.60375,0.667,1566.75,2620.0,166.33333333333334,213.0,569.0,5.0,75.0,активна
2017-09-13 03:00:00,521.0,547.0,156.08333333333334,169.0,75.74166666666666,81.7,15.708333333333334,16.4,4.745,5.03,0.5575833333333333,0.628,859.1666666666666,1110.0,153.75,168.0,563.0,4.5,75.0,активна
2017-09-13 04:00:00,601.5,626.0,163.83333333333334,174.0,75.38333333333334,80.2,14.775,15.3,4.4558333333333335,4.73,0.5575833333333333,0.641,1247.0833333333333,2290.0,174.08333333333334,209.0,555.0,4.3,75.0,активна
2017-09-13 05:00:00,625.4166666666666,654.0,173.91666666666666,182.0,78.85000000000001,83.8,14.633333333333333,15.4,4.28,4.58,0.50775,0.608,2180.0,2590.0,208.08333333333334,238.0,547.0,3.5,75.0,активна
2017-09-13 06:00:00,612.9166666666666,671.0,172.58333333333334,178.0,79.14166666666667,81.0,14.733333333333334,15.5,4.239999999999999,4.58,0.48841666666666667,0.609,2146.6666666666665,2680.0,176.0,196.0,546.0,2.8,75.0,активна
2017-09-13 07:00:00,619.0,666.0,174.0,182.0,80.55,83.1,14.941666666666668,15.7,4.2475,4.74,0.47508333333333336,0.608,1698.0,2420.0,152.0,184.0,537.0,2.4,75.0,активна
2017-09-13 08:00:00,695.0,845.0,173.66666666666666,178.0,80.77499999999999,83.1,14.908333333333333,15.5,4.200833333333333,4.57,0.4704166666666667,0.571,4047.5,6890.0,220.58333333333334,259.0,535.0,2.1,75.0,активна
2017-09-13 09:00:00,630.5833333333334,692.0,175.25,180.0,82.84166666666667,86.8,14.708333333333334,15.3,4.0424999999999995,4.31,0.44016666666666665,0.541,5097.5,6170.0,213.0,266.0,505.0,2.5,75.0,активна
2017-09-13 10:00:00,589.0,615.0,170.33333333333334,177.0,80.175,83.7,14.525,15.1,4.055833333333333,4.28,0.4483333333333333,0.593,5280.833333333333,6240.0,214.58333333333334,237.0,482.0,2.4,75.0,активна
2017-09-13 11:00:00,572.3333333333334,614.0,169.58333333333334,175.0,82.03333333333333,84.2,15.116666666666667,15.6,4.219166666666667,4.42,0.46216666666666667,0.54,7330.833333333333,8620.0,248.16666666666666,290.0,464.0,2.8,75.0,активна
2017-09-13 12:00:00,549.3333333333334,581.0,166.66666666666666,174.0,82.47500000000001,86.2,15.174999999999999,15.6,4.2175,4.4,0.45999999999999996,0.515,10480.0,12200.0,297.25,321.0,453.0,2.7,75.0,активна
2017-09-13 13:00:00,542.1666666666666,607.0,170.66666666666666,182.0,85.925,89.0,15.066666666666668,15.4,4.049166666666667,4.2,0.422,0.513,13716.666666666666,15000.0,356.3333333333333,386.0,443.0,2.0,75.0,активна
2017-09-13 14:00:00,512.3333333333334,564.0,159.25,175.0,83.375,89.3,14.625,15.3,3.921666666666667,4.21,0.39233333333333337,0.473,17291.666666666668,18900.0,404.4166666666667,443.0,440.0,1.7,75.0,активна
2017-09-13 15:00:00,403.8333333333333,457.0,126.41666666666667,137.0,75.05,77.1,13.674999999999999,14.2,3.670833333333333,3.95,0.38025,0.476,21008.333333333332,22000.0,462.0833333333333,487.0,433.0,1.6,75.0,активна
2017-09-13 16:00:00,399.0833333333333,439.0,117.08333333333333,125.0,70.48333333333333,73.8,13.049999999999999,13.8,3.5933333333333333,3.84,0.4048333333333333,0.462,23741.666666666668,25900.0,522.0,546.0,441.0,1.1,75.0,активна
2017-09-13 17:00:00,410.0833333333333,434.0,88.74166666666667,97.2,59.1,64.3,12.375,12.9,3.3858333333333337,3.61,0.33125,0.403,28775.0,31600.0,590.5833333333334,647.0,437.0,0.9,75.0,активна
2017-09-13 18:00:00,424.0833333333333,447.0,86.05833333333334,89.7,58.666666666666664,60.8,12.108333333333334,12.6,3.345,3.52,0.34708333333333335,0.428,32425.0,33400.0,674.9166666666666,717.0,428.0,0.8,75.0,активна
2017-09-13 19:00:00,348.6666666666667,405.0,67.04166666666667,85.0,48.333333333333336,56.4,11.616666666666667,12.1,3.2525,3.47,0.3055833333333333,0.393,31450.0,32500.0,593.5833333333334,644.0,423.0,0.7,75.0,активна
2017-09-13 20:00:00,285.0,316.0,58.23333333333333,60.7,46.26666666666667,48.5,11.658333333333333,12.2,3.16,3.42,0.25233333333333335,0.34,30208.333333333332,31300.0,537.1666666666666,576.0,419.0,0.6,75.0,активна
2017-09-13 21:00:00,258.25,275.0,56.475,58.7,45.375,47.6,10.9,11.6,2.8683333333333336,3.12,0.21633333333333335,0.299,28908.333333333332,29900.0,492.3333333333333,522.0,397.0,0.6,75.0,активна
2017-09-13 22:00:00,250.91666666666666,269.0,54.55833333333334,58.2,43.40833333333333,46.8,10.084999999999999,11.4,2.6275,3.15,0.19258333333333333,0.252,27816.666666666668,28600.0,446.3333333333333,472.0,387.0,0.8,75.0,активна
2017-09-13 23:00:00,256.3333333333333,271.0,51.24166666666667,56.3,40.358333333333334,45.1,9.755833333333333,10.2,2.598333333333333,2.88,0.19899999999999998,0.263,27925.0,28600.0,428.5833333333333,472.0,378.0,0.9,75.0,активна
2017-09-14 00:00:00,240.5,249.0,58.5,61.4,45.96666666666667,48.6,10.042499999999999,10.3,2.5591666666666666,2.7,0.18941666666666668,0.219,25450.0,26000.0,365.5,399.0,390.0,1.4,74.0,активна
2017-09-14 01:00:00,435.75,543.0,80.2,94.7,52.90833333333333,56.8,10.058333333333334,10.5,2.515,2.81,0.17925,0.239,29125.0,31300.0,376.25,439.0,404.0,2.4,74.0,активна
2017-09-14 02:00:00,553.8333333333334,602.0,103.98333333333333,107.0,55.44166666666666,58.2,9.6825,10.2,2.330833333333333,2.46,0.14920833333333333,0.199,27675.0,29000.0,340.75,369.0,366.0,5.3,74.0,активна
2017-09-14 03:00:00,462.3333333333333,500.0,110.0,121.0,54.78333333333333,56.6,8.7975,9.76,2.1,2.34,0.13653333333333334,0.199,22550.0,24700.0,304.9166666666667,329.0,352.0,4.4,74.0,активна
2017-09-14 04:00:00,431.0833333333333,465.0,123.83333333333333,131.0,54.85,56.5,8.524166666666666,9.07,2.0124999999999997,2.27,0.12135833333333333,0.158,17250.0,20100.0,263.9166666666667,291.0,350.0,4.6,74.0,активна
2017-09-14 05:00:00,423.1666666666667,446.0,124.08333333333333,126.0,53.041666666666664,54.6,8.070833333333333,8.54,1.9408333333333332,2.28,0.13933333333333334,0.229,10996.666666666666,12900.0,197.33333333333334,211.0,350.0,3.0,74.0,активна
2017-09-14 06:00:00,392.0833333333333,410.0,118.25,125.0,51.10833333333333,53.9,7.854166666666667,8.55,1.8258333333333334,2.1,0.12311666666666667,0.168,10805.833333333334,12100.0,191.83333333333334,209.0,351.0,1.8,74.0,активна
2017-09-14 07:00:00,382.8333333333333,398.0,112.25,119.0,49.75,51.9,7.615833333333334,8.18,1.8541666666666667,1.98,0.14596666666666666,0.182,9469.166666666666,9920.0,177.66666666666666,193.0,351.0,1.9,74.0,активна
2017-09-14 08:00:00,369.6666666666667,388.0,108.66666666666667,115.0,48.78333333333333,50.7,7.556666666666666,7.84,1.7533333333333332,2.03,0.12238333333333333,0.204,9995.0,10800.0,186.91666666666666,205.0,353.0,4.1,74.0,активна
2017-09-14 09:00:00,384.25,402.0,104.66666666666667,110.0,47.36666666666667,50.0,7.464166666666666,7.85,1.7758333333333332,1.98,0.12895833333333334,0.196,9605.833333333334,10500.0,184.25,196.0,355.0,4.1,74.0,активна
2017-09-14 10:00:00,336.75,359.0,100.06666666666666,105.0,45.09166666666667,47.7,7.1675,7.76,1.6816666666666666,1.99,0.11465000000000002,0.17,9163.333333333334,9790.0,206.75,226.0,397.0,7.0,74.0,активна
2017-09-14 11:00:00,366.4166666666667,430.0,93.93333333333334,101.0,42.25,45.5,6.709166666666667,7.12,1.5983333333333334,1.86,0.11645,0.17,7566.666666666667,10100.0,213.41666666666666,251.0,432.0,11.4,74.0,активна
2017-09-14 12:00:00,319.1666666666667,353.0,83.33333333333333,90.7,38.03333333333333,40.9,6.045000000000001,6.75,1.4425,1.74,0.11067500000000001,0.194,8696.666666666666,10600.0,180.5,209.0,448.0,15.9,74.0,активна
2017-09-14 13:00:00,254.5,284.0,69.72500000000001,72.6,32.449999999999996,34.3,5.357499999999999,5.71,1.3233333333333335,1.45,0.10719166666666667,0.152,8184.166666666667,11100.0,204.58333333333334,279.0,448.0,19.4,74.0,активна
2017-09-14 14:00:00,229.08333333333334,248.0,61.50833333333333,67.9,28.491666666666664,31.6,4.819999999999999,5.61,1.2145833333333333,1.42,0.10639166666666666,0.145,5802.5,10000.0,187.53333333333333,326.0,457.0,9.8,74.0,активна
2017-09-14 15:00:00,149.16666666666666,181.0,38.291666666666664,50.3,18.775000000000002,24.7,3.5433333333333334,4.56,0.9323333333333333,1.35,0.08679166666666667,0.177,5270.0,8580.0,226.0,376.0,469.0,6.2,74.0,активна
2017-09-14 16:00:00,216.58333333333334,296.0,25.849999999999998,30.8,13.283333333333333,15.3,2.595833333333333,3.57,0.7472500000000001,1.09,0.09464166666666667,0.12,11761.666666666666,24300.0,307.4166666666667,625.0,484.0,7.2,74.0,активна
2017-09-14 17:00:00,236.33333333333334,351.0,16.941666666666666,21.2,9.0875,10.8,1.9608333333333334,2.47,0.6073333333333334,0.812,0.09005,0.116,28325.0,37500.0,648.4166666666666,835.0,506.0,7.5,74.0,активна
2017-09-14 18:00:00,177.41666666666666,239.0,14.700000000000001,16.0,8.237499999999999,8.88,1.7816666666666665,2.07,0.5491666666666667,0.749,0.08154166666666667,0.136,35725.0,38100.0,863.75,1080.0,538.0,5.9,74.0,тиха
2017-09-14 19:00:00,150.0909090909091,190.0,11.377272727272727,14.9,6.419090909090909,8.37,1.5454545454545454,1.8,0.5052727272727272,0.635,0.08535454545454545,0.134,34027.27272727273,37300.0,852.2727272727273,983.0,593.0,3.5,74.0,тиха
2017-09-14 20:00:00,177.66666666666666,273.0,10.819166666666668,12.2,6.0249999999999995,6.65,1.3058333333333334,1.7,0.3789166666666666,0.609,0.04499166666666667,0.112,28666.666666666668,33000.0,708.5833333333334,825.0,604.0,3.6,74.0,тиха
2017-09-14 21:00:00,351.75,393.0,8.736666666666666,9.98,4.8975,5.82,1.0825833333333332,1.32,0.30716666666666664,0.372,0.0342,0.0576,30308.333333333332,36100.0,596.3333333333334,766.0,601.0,3.5,74.0,тиха
2017-09-14 22:00:00,243.0,322.0,7.290833333333333,8.9,4.640833333333333,5.42,1.0835833333333333,1.27,0.31224999999999997,0.363,0.031558333333333334,0.0316,32783.333333333336,36300.0,632.0,758.0,611.0,3.5,74.0,тиха
2017-09-14 23:00:00,172.0,210.0,7.4175,8.11,4.585833333333333,5.28,1.0196666666666667,1.25,0.29191666666666666,0.36,0.031566666666666666,0.0316,30491.666666666668,32400.0,517.6666666666666,588.0,646.0,3.0,74.0,тиха
2017-09-15 00:00:00,130.0,236.0,7.664166666666667,8.99,4.365,4.83,1.0031666666666668,1.11,0.29425,0.336,0.031575,0.0316,27766.666666666668,41400.0,397.6666666666667,820.0,673.0,2.7,73.0,тиха
2017-09-15 01:00:00,135.44166666666666,219.0,6.898333333333333,7.46,4.038333333333333,4.55,0.883,1.06,0.25875,0.312,0.03158333333333333,0.0316,34491.666666666664,43700.0,630.5,866.0,642.0,3.1,73.0,тиха
2017-09-15 02:00:00,66.50833333333334,83.7,7.1375,8.62,3.9791666666666665,4.63,0.8669166666666667,1.04,0.2535833333333333,0.314,0.03158333333333333,0.0316,28317.5,48100.0,416.10833333333335,875.0,654.0,2.8,73.0,тиха
2017-09-15 03:00:00,33.708333333333336,39.7,6.849166666666666,7.83,3.8141666666666665,4.55,0.8245833333333333,0.956,0.24633333333333332,0.291,0.0316,0.0316,26366.666666666668,32300.0,299.5833333333333,425.0,693.0,2.8,73.0,тиха
2017-09-15 04:00:00,29.016666666666666,39.6,6.658333333333334,7.69,3.6008333333333336,4.24,0.7745000000000001,0.951,0.23466666666666666,0.288,0.03159166666666667,0.0316,24083.333333333332,40700.0,254.58333333333334,518.0,711.0,2.4,73.0,тиха
2017-09-15 05:00:00,52.541666666666664,78.9,6.208333333333333,7.47,3.5175,4.13,0.8698333333333333,0.998,0.2708333333333333,0.313,0.03158333333333333,0.0316,40158.333333333336,55300.0,659.75,1070.0,678.0,2.3,73.0,тиха
2017-09-15 06:00:00,25.375,30.0,6.469166666666666,7.37,3.6191666666666666,4.23,0.7952499999999999,0.988,0.245,0.31,0.034725,0.0693,24825.0,30100.0,286.75,318.0,694.0,2.4,73.0,тиха
2017-09-15 07:00:00,370.7166666666667,1360.0,5.905,7.05,3.3074999999999997,4.13,0.7836666666666666,0.915,0.23866666666666667,0.293,0.0316,0.0316,70108.33333333333,126000.0,2753.25,7210.0,676.0,1.9,73.0,тиха
2017-09-15 08:00:00,128.25833333333333,501.0,5.415833333333333,6.27,3.124166666666667,3.72,0.78125,0.911,0.243,0.284,0.03159166666666667,0.0316,86450.0,110000.0,3730.8333333333335,5620.0,636.0,2.1,73.0,тиха
